"Data Source","World Development Indicators",

"Last Updated Date","2026-07-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Late-demographic dividend","LTE","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.5965219","","76.5354975","","76.3153738","","81.760151","82.9767008","76.5936364","79.8505305","79.3745517","79.803867","78.7232645","76.5492175","78.1245441","77.5833375","78.1538117","82.7023413","81.8925419","82.0275822","82.2000022","81.1356801","81.3878711","82.6773936","85.5490156","83.1660384","82.3600141","82.1525341","81.941602","",
"Lithuania","LTU","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.5965219","","76.5354975","","76.3153738","","81.760151","82.9767008","76.5936364","79.8505305","79.3745517","79.803867","78.7232645","76.5492175","78.1245441","77.5833375","78.1538117","82.7023413","81.8925419","82.0275822","82.2000022","81.1356801","81.3878711","82.6773936","85.5490156","83.1660384","82.3600141","82.1525341","81.941602","",
"Luxembourg","LUX","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.9210577","","90.9306695","","92.0898337","","92.1097765","88.8965549","84.5950629","87.2688953","89.1396483","91.4252792","91.8217294","91.3307206","91.3084854","89.4470454","89.1924014","88.3824739","90.3386571","90.0224852","88.8816085","87.6143673","88.1947317","88.1954355","86.5719558","85.4536695","83.3929794","83.2434027","84.2238592","",
"Luxembourg","LUX","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.9210577","","90.9306695","","92.0898337","","92.1097765","88.8965549","84.5950629","87.2688953","89.1396483","91.4252792","91.8217294","91.3307206","91.3084854","89.4470454","89.1924014","88.3824739","90.3386571","90.0224852","88.8816085","87.6143673","88.1947317","88.1954355","86.5719558","85.4536695","83.3929794","83.2434027","84.2238592","",
"Latvia","LVA","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.5238551","","70.156338","","75.6600894","","81.2241748","81.9871398","75.9773374","80.5099008","81.3776068","78.6351935","72.7344656","76.3589694","75.9643503","72.4026965","74.1098163","76.5318523","78.1965106","78.1374356","76.8851186","77.2226151","77.2238587","77.4765827","78.3005205","79.6789749","79.2157458","80.2337614","76.4873804","",
"Latvia","LVA","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.5238551","","70.156338","","75.6600894","","81.2241748","81.9871398","75.9773374","80.5099008","81.3776068","78.6351935","72.7344656","76.3589694","75.9643503","72.4026965","74.1098163","76.5318523","78.1965106","78.1374356","76.8851186","77.2226151","77.2238587","77.4765827","78.3005205","79.6789749","79.2157458","80.2337614","76.4873804","",
"Macao SAR, China","MAC","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.6780707","","68.6935039","","73.3008642","","73.3380645","82.5355617","81.8950358","87.3292532","82.2129142","72.2297829","72.2194434","71.9194154","71.8268485","71.7426652","71.7337777","78.7618399","85.3969638","85.3687227","88.3230692","88.3316852","85.4998719","85.5180621","83.9957362","82.4442007","82.5116765","82.5226463","83.8962136","",
"Macao SAR, China","MAC","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.6780707","","68.6935039","","73.3008642","","73.3380645","82.5355617","81.8950358","87.3292532","82.2129142","72.2297829","72.2194434","71.9194154","71.8268485","71.7426652","71.7337777","78.7618399","85.3969638","85.3687227","88.3230692","88.3316852","85.4998719","85.5180621","83.9957362","82.4442007","82.5116765","82.5226463","83.8962136","",
"St. Martin (French part)","MAF","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.1954542","","65.7443109","","59.4218708","","60.6268104","58.1671504","59.3806376","56.2692428","59.4063642","58.8253506","57.1458005","58.5916538","58.370471","57.2507721","56.0550242","54.0147278","58.9001646","58.1279806","57.8475007","57.2421749","58.6099311","59.225745","58.9003457","57.8892089","57.4901092","56.7561265","58.3648187","",
"Morocco","MAR","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.1954542","","65.7443109","","59.4218708","","60.6268104","58.1671504","59.3806376","56.2692428","59.4063642","58.8253506","57.1458005","58.5916538","58.370471","57.2507721","56.0550242","54.0147278","58.9001646","58.1279806","57.8475007","57.2421749","58.6099311","59.225745","58.9003457","57.8892089","57.4901092","56.7561265","58.3648187","",
"Monaco","MCO","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.1460909","81.5812212","81.7687413","81.8479214","81.9786827","81.9625782","82.1522113","81.9672295","81.7990014","81.7812433","81.7269836","81.9144132","86.4932079","86.4375595","92.289205","92.3371667","92.3515614","86.498826","86.4678024","89.4436154","89.4522962","87.0535015","",
"Monaco","MCO","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.1460909","81.5812212","81.7687413","81.8479214","81.9786827","81.9625782","82.1522113","81.9672295","81.7990014","81.7812433","81.7269836","81.9144132","86.4932079","86.4375595","92.289205","92.3371667","92.3515614","86.498826","86.4678024","89.4436154","89.4522962","87.0535015","",
"Moldova","MDA","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.0942266","","67.2192559","","60.2820917","","64.4895512","61.6463103","60.8082289","59.6630955","62.2849093","66.9085826","61.7808604","60.9238713","64.6216398","68.4446711","68.2618074","68.4584132","64.547656","62.9658024","62.7463209","62.7882699","61.8237471","63.3755268","63.3477077","65.1228447","61.6827044","61.3187706","60.0013863","",
"Moldova","MDA","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.0942266","","67.2192559","","60.2820917","","64.4895512","61.6463103","60.8082289","59.6630955","62.2849093","66.9085826","61.7808604","60.9238713","64.6216398","68.4446711","68.2618074","68.4584132","64.547656","62.9658024","62.7463209","62.7882699","61.8237471","63.3755268","63.3477077","65.1228447","61.6827044","61.3187706","60.0013863","",
"Madagascar","MDG","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.0889621","","67.2641771","","66.8146201","","61.7195306","70.9088628","65.5057168","65.1506297","68.2967239","67.6478127","57.6693465","52.7909371","45.9816577","52.1689055","54.1014426","55.6094899","56.2869548","56.9033614","57.9323826","56.7554604","52.8686191","56.8504887","56.0780417","58.0152523","56.9261073","51.5297888","57.6856867","",
"Madagascar","MDG","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.0889621","","67.2641771","","66.8146201","","61.7195306","70.9088628","65.5057168","65.1506297","68.2967239","67.6478127","57.6693465","52.7909371","45.9816577","52.1689055","54.1014426","55.6094899","56.2869548","56.9033614","57.9323826","56.7554604","52.8686191","56.8504887","56.0780417","58.0152523","56.9261073","51.5297888","57.6856867","",
"Maldives","MDV","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.3646838","","86.8241537","","85.2822728","","83.3741282","80.7824565","72.1659148","77.3820053","77.0622035","65.9857935","63.1650337","63.9340559","63.4844032","61.0445392","60.3183628","65.2306945","74.1023277","67.2967961","67.2458553","65.1568388","63.5712956","64.5089747","69.3736163","73.4620188","70.5431935","67.3165595","64.9641925","",
"Maldives","MDV","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.3646838","","86.8241537","","85.2822728","","83.3741282","80.7824565","72.1659148","77.3820053","77.0622035","65.9857935","63.1650337","63.9340559","63.4844032","61.0445392","60.3183628","65.2306945","74.1023277","67.2967961","67.2458553","65.1568388","63.5712956","64.5089747","69.3736163","73.4620188","70.5431935","67.3165595","64.9641925","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.2017824","","59.3834492","","64.7382969","","63.5233937","64.3154965","63.2658988","59.7670661","55.7107036","55.0710677","53.1598894","52.3836707","51.8378367","53.5075478","52.2117256","52.1530435","49.5018886","50.6531064","51.64984","48.0339505","50.0543383","50.5648971","52.6169798","53.3188388","55.8325808","55.6715218","53.6732923","",
"Mexico","MEX","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.2017824","","59.3834492","","64.7382969","","63.5233937","64.3154965","63.2658988","59.7670661","55.7107036","55.0710677","53.1598894","52.3836707","51.8378367","53.5075478","52.2117256","52.1530435","49.5018886","50.6531064","51.64984","48.0339505","50.0543383","50.5648971","52.6169798","53.3188388","55.8325808","55.6715218","53.6732923","",
"Marshall Islands","MHL","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.1460909","82.0790764","82.4735879","82.6401711","82.9152703","82.8813889","93.0361937","88.9591624","92.6829837","92.6652257","92.610966","92.7983956","85.4101354","80.9676706","85.3421489","85.408926","85.5530879","83.6500012","83.0547911","87.7925694","87.7995421","87.7113327","",
"Marshall Islands","MHL","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.1460909","82.0790764","82.4735879","82.6401711","82.9152703","82.8813889","93.0361937","88.9591624","92.6829837","92.6652257","92.610966","92.7983956","85.4101354","80.9676706","85.3421489","85.408926","85.5530879","83.6500012","83.0547911","87.7925694","87.7995421","87.7113327","",
"Middle income","MIC","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.0506794","","45.5478209","","47.3342762","","43.7102268","45.0850257","52.402797","49.608845","55.1764833","61.4069766","62.754076","64.3377522","58.153328","54.2849434","59.0696277","58.9862302","69.7574416","62.1290756","60.0448829","61.6328449","63.8711922","66.5630218","67.4168456","67.4456605","71.3921251","69.6063993","68.5558552","",
"North Macedonia","MKD","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.0506794","","45.5478209","","47.3342762","","43.7102268","45.0850257","52.402797","49.608845","55.1764833","61.4069766","62.754076","64.3377522","58.153328","54.2849434","59.0696277","58.9862302","69.7574416","62.1290756","60.0448829","61.6328449","63.8711922","66.5630218","67.4168456","67.4456605","71.3921251","69.6063993","68.5558552","",
"Mali","MLI","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.9815539","","68.3472103","","62.7476328","","68.8069565","67.2015884","71.4787886","68.9328854","74.175261","71.946324","71.1261117","68.9224793","63.668285","52.7074764","32.3552637","37.7728658","38.7345769","39.3565334","39.6932356","36.5372477","33.8102693","30.7915798","30.714892","26.0609877","23.7355619","22.2023396","23.3447758","",
"Mali","MLI","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.9815539","","68.3472103","","62.7476328","","68.8069565","67.2015884","71.4787886","68.9328854","74.175261","71.946324","71.1261117","68.9224793","63.668285","52.7074764","32.3552637","37.7728658","38.7345769","39.3565334","39.6932356","36.5372477","33.8102693","30.7915798","30.714892","26.0609877","23.7355619","22.2023396","23.3447758","",
"Malta","MLT","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.9160113","","88.5013892","","88.4792156","","87.6718127","86.8485274","81.1578896","85.064303","84.0606479","85.1109358","86.3606069","86.4002106","86.6925621","83.0115951","83.1922518","82.4967318","83.8064293","82.1340467","81.8977808","84.3908285","84.8913894","81.5983506","82.8302159","81.8116195","81.8090675","81.9217873","79.6436621","",
"Malta","MLT","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.9160113","","88.5013892","","88.4792156","","87.6718127","86.8485274","81.1578896","85.064303","84.0606479","85.1109358","86.3606069","86.4002106","86.6925621","83.0115951","83.1922518","82.4967318","83.8064293","82.1340467","81.8977808","84.3908285","84.8913894","81.5983506","82.8302159","81.8116195","81.8090675","81.9217873","79.6436621","",
"Myanmar","MMR","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.3282578","","37.966636","","37.9681084","","40.0012972","43.7724004","47.4270412","49.9325413","52.4493324","48.0487278","46.7721925","46.1156065","47.3023968","47.3676724","47.7937422","44.1592969","46.2378749","46.6955798","48.4777851","44.6899778","43.7246454","42.6196691","39.727474","30.1263779","27.6098157","28.1665563","30.1870415","",
"Myanmar","MMR","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.3282578","","37.966636","","37.9681084","","40.0012972","43.7724004","47.4270412","49.9325413","52.4493324","48.0487278","46.7721925","46.1156065","47.3023968","47.3676724","47.7937422","44.1592969","46.2378749","46.6955798","48.4777851","44.6899778","43.7246454","42.6196691","39.727474","30.1263779","27.6098157","28.1665563","30.1870415","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.0486397","","66.9413639","","78.712076","78.4456406","78.3527184","78.8997379","69.3728545","68.658859","78.4855979","78.3492338","74.5921426","74.4769751","76.3767445","75.9572597","71.0928265","69.7759581","70.7258625","66.7594431","68.1439034","69.2355697","66.3995884","65.3266026","66.2984039","70.371122","71.56303","",
"Montenegro","MNE","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.0486397","","66.9413639","","78.712076","78.4456406","78.3527184","78.8997379","69.3728545","68.658859","78.4855979","78.3492338","74.5921426","74.4769751","76.3767445","75.9572597","71.0928265","69.7759581","70.7258625","66.7594431","68.1439034","69.2355697","66.3995884","65.3266026","66.2984039","70.371122","71.56303","",
"Mongolia","MNG","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.8821652","","72.4767794","","76.1513392","","82.8374277","80.5822038","74.671543","80.6418647","77.1233522","77.7128212","73.0716701","77.4626338","77.2900943","75.5375597","76.2262847","76.8858223","81.0504019","78.8907188","78.1210356","78.1254853","78.6896342","78.5056124","78.7026692","78.4294302","76.6814461","76.8823052","73.0751923","",
"Mongolia","MNG","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.8821652","","72.4767794","","76.1513392","","82.8374277","80.5822038","74.671543","80.6418647","77.1233522","77.7128212","73.0716701","77.4626338","77.2900943","75.5375597","76.2262847","76.8858223","81.0504019","78.8907188","78.1210356","78.1254853","78.6896342","78.5056124","78.7026692","78.4294302","76.6814461","76.8823052","73.0751923","",
"Northern Mariana Islands","MNP","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Northern Mariana Islands","MNP","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.7849724","","66.5422813","","62.2031534","","63.4588082","62.6640508","60.9437799","64.4771346","70.3980922","67.9150117","69.0097133","70.4697187","65.5167481","64.3732938","66.5933587","57.4292219","55.3098599","54.2055959","44.0153178","47.6973268","52.2626134","51.7248231","42.9068074","44.2430053","43.3319001","41.6657864","35.8615679","",
"Mozambique","MOZ","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.7849724","","66.5422813","","62.2031534","","63.4588082","62.6640508","60.9437799","64.4771346","70.3980922","67.9150117","69.0097133","70.4697187","65.5167481","64.3732938","66.5933587","57.4292219","55.3098599","54.2055959","44.0153178","47.6973268","52.2626134","51.7248231","42.9068074","44.2430053","43.3319001","41.6657864","35.8615679","",
"Mauritania","MRT","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.611431","","66.1033508","","65.2544021","","67.3750964","60.9580345","60.5457189","58.5456992","68.1309368","63.1820077","54.2129752","56.2856156","51.9662955","48.7542918","47.1205717","46.4306834","52.8916382","52.6303564","50.4090035","52.8476838","53.1083901","54.8692793","55.1954098","56.9739921","60.7821009","57.2806632","56.3357484","",
"Mauritania","MRT","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.611431","","66.1033508","","65.2544021","","67.3750964","60.9580345","60.5457189","58.5456992","68.1309368","63.1820077","54.2129752","56.2856156","51.9662955","48.7542918","47.1205717","46.4306834","52.8916382","52.6303564","50.4090035","52.8476838","53.1083901","54.8692793","55.1954098","56.9739921","60.7821009","57.2806632","56.3357484","",
"Mauritius","MUS","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.0358732","","81.7094818","","77.3967245","","81.8270391","80.5572561","79.0443951","83.6511798","81.1222796","83.4216048","83.6512498","75.6927955","74.4774704","73.9535248","84.1734668","83.884318","79.7239935","83.3998001","83.5116163","83.2235368","81.2539224","81.7653421","81.7603303","81.7194933","80.5971365","80.1546189","79.394872","",
"Mauritius","MUS","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.0358732","","81.7094818","","77.3967245","","81.8270391","80.5572561","79.0443951","83.6511798","81.1222796","83.4216048","83.6512498","75.6927955","74.4774704","73.9535248","84.1734668","83.884318","79.7239935","83.3998001","83.5116163","83.2235368","81.2539224","81.7653421","81.7603303","81.7194933","80.5971365","80.1546189","79.394872","",
"Malawi","MWI","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.2960511","","57.0868844","","52.4621197","","64.9121312","62.1915516","63.5076735","65.2877266","64.6922893","64.8296715","62.2905599","65.9627556","65.2834647","62.6375026","64.4231567","62.4233608","65.4039002","65.0017806","61.4907533","60.547837","59.2380506","61.0696748","64.5856591","64.1376617","63.0430642","61.7531318","59.3998253","",
"Malawi","MWI","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.2960511","","57.0868844","","52.4621197","","64.9121312","62.1915516","63.5076735","65.2877266","64.6922893","64.8296715","62.2905599","65.9627556","65.2834647","62.6375026","64.4231567","62.4233608","65.4039002","65.0017806","61.4907533","60.547837","59.2380506","61.0696748","64.5856591","64.1376617","63.0430642","61.7531318","59.3998253","",
"Malaysia","MYS","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.3303303","","64.5156468","","66.1696616","","72.1501143","72.0732591","68.5475826","72.8856908","69.4835894","68.5952334","68.2010004","66.3783031","68.8887961","66.8902028","65.5582325","65.1626653","67.3972342","66.6594252","65.6238617","65.6920105","68.9172284","68.6426383","68.2870199","69.2442318","70.1357564","69.7921566","72.4670498","",
"Malaysia","MYS","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.3303303","","64.5156468","","66.1696616","","72.1501143","72.0732591","68.5475826","72.8856908","69.4835894","68.5952334","68.2010004","66.3783031","68.8887961","66.8902028","65.5582325","65.1626653","67.3972342","66.6594252","65.6238617","65.6920105","68.9172284","68.6426383","68.2870199","69.2442318","70.1357564","69.7921566","72.4670498","",
"North America","NAC","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North America","NAC","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.9871684","","72.99139","","63.0050594","","66.8036759","69.2380926","73.7953594","75.8228156","77.9169532","81.7387802","84.08317","81.7676617","79.342493","78.1112376","80.3001439","80.9061734","76.7737568","78.1505406","77.2661493","76.6460513","77.7533951","75.9027575","74.6509477","74.6676553","72.2767539","72.9842533","75.2334628","",
"Namibia","NAM","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.9871684","","72.99139","","63.0050594","","66.8036759","69.2380926","73.7953594","75.8228156","77.9169532","81.7387802","84.08317","81.7676617","79.342493","78.1112376","80.3001439","80.9061734","76.7737568","78.1505406","77.2661493","76.6460513","77.7533951","75.9027575","74.6509477","74.6676553","72.2767539","72.9842533","75.2334628","",
"New Caledonia","NCL","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.896132","83.995374","83.7339572","84.8954685","84.9439802","84.9697768","84.6434944","",
"New Caledonia","NCL","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.896132","83.995374","83.7339572","84.8954685","84.9439802","84.9697768","84.6434944","",
"Niger","NER","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.4872665","","54.5366066","","59.3795751","","56.634333","61.6952952","57.6061155","58.8963127","63.6435286","59.7900015","55.793522","50.1590707","47.4166249","52.9341936","50.8088411","49.9398881","49.1431186","52.2378434","49.7638964","48.1076627","45.5557519","45.5647454","40.2296474","40.6254264","43.7040962","37.6520288","35.7723336","",
"Niger","NER","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.4872665","","54.5366066","","59.3795751","","56.634333","61.6952952","57.6061155","58.8963127","63.6435286","59.7900015","55.793522","50.1590707","47.4166249","52.9341936","50.8088411","49.9398881","49.1431186","52.2378434","49.7638964","48.1076627","45.5557519","45.5647454","40.2296474","40.6254264","43.7040962","37.6520288","35.7723336","",
"Nigeria","NGA","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.0952413","","46.8383478","","38.1068777","","30.643841","34.1799493","36.4364953","36.2768592","34.6577643","36.7290792","38.5736409","40.5799518","31.311829","32.6595177","30.221987","31.9138683","28.5617067","37.4061904","36.6837207","33.2722023","33.6874013","32.1888547","31.5768107","31.4992996","32.5405717","32.4832851","31.6874346","",
"Nigeria","NGA","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.0952413","","46.8383478","","38.1068777","","30.643841","34.1799493","36.4364953","36.2768592","34.6577643","36.7290792","38.5736409","40.5799518","31.311829","32.6595177","30.221987","31.9138683","28.5617067","37.4061904","36.6837207","33.2722023","33.6874013","32.1888547","31.5768107","31.4992996","32.5405717","32.4832851","31.6874346","",
